road,id,model_type,condition,name,lat,lon,length
N1,1000354,bridge,B,BALUJURI BOX CULVERT,23.2429040619631,91.3119739539877,19.2
N1,1000355,link,,Box culvert,23.2416941,91.3123611,214.69999999999345
N1,1000356,bridge,A,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,2.6
N1,1000357,bridge,A,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,2.5
N1,1000358,link,,Box culvert,23.2344997,91.3131667,20.000000000010232
N1,1000359,link,,Km post missing,23.2343052,91.3131667,314.9999999999977
N1,1000360,link,,Box culvert,23.2314993,91.3132222,291.44999999999754
N1,1000361,bridge,B,KALIA BAZER BOC CULVERT,23.2289195919642,91.3134220678571,3.1
N1,1000362,link,,Box culvert,23.2275549,91.3135278,177.70000000000152
N1,1000363,bridge,B,CHAUDDAGARAM BOX CULVERT,23.2259184472573,91.3135697177215,2.6
N1,1000364,link,,Km post missing,23.2253882,91.3135833,376.99999999999534
N1,1000365,bridge,A,CHADDAGRAM BAZAR BOX CULVERT,23.2220338977777,91.3137005933333,6.0
N1,1000366,link,,Road to Bangadda (Z1045),23.221416,91.3137222,328.00000000000296
N1,1000367,link,,Box culvert,23.2184993,91.3143889,222.0000000000084
N1,1000368,link,,Km post missing,23.2165556,91.3149167,378.8499999999999
N1,1000369,bridge,B,HAYDAR POLE BOX CULVERT,23.2131955721448,91.3153497403899,14.3
N1,1000370,link,,Box culvert,23.2103056,91.3157222,282.0000000000107
N1,1000371,link,,Km post missing,23.2078889,91.3159722,315.94999999998663
N1,1000372,bridge,A,FALGUNCORA CULVERT,23.2050386287937,91.3163167282749,6.1
N1,1000373,link,,Box culvert,23.201,91.3168049,228.9999999999992
N1,1000374,link,,Km post missing,23.1990274,91.3170549,351.949999999988
N1,1000375,bridge,A,ATTOCK GRAM BOX CULVERT,23.1961887953757,91.3176705069364,6.1
N1,1000376,link,,Box culvert,23.1921108,91.3185549,135.00000000000512
N1,1000377,link,,Km post missing,23.1909997,91.3192493,429.94999999999095
N1,1000378,bridge,C,BOSONTA PUR BOX CULVERT,23.1874350254302,91.3209051317399,6.1
N1,1000379,link,,Bridge start,23.1866941,91.3212493,12.000000000000455
N1,1000380,link,,Bridge end,23.1866108,91.3212771,465.0000000000034
N1,1000381,link,,Km post missing,23.1826382,91.3210827,93.24999999999761
N1,1000382,bridge,B,BASHONTA PUR (2),23.1817958149837,91.3208787514658,9.5
N1,1000383,link,,Box culvert,23.1773604,91.3198049,515.0000000000006
N1,1000384,link,,Ctg 133 km,23.172916,91.3205271,31.45000000000664
N1,1000385,bridge,B,NANKORA BOX CULVERT,23.1726272318681,91.3205774642857,3.1
N1,1000386,link,,Bridge start,23.1681382,91.3213604,13.999999999995794
N1,1000387,link,,Km post missing,23.1641389,91.3214993,66.24999999999659
N1,1000388,bridge,A,ANDAJER BAZER BOX CULVERT,23.1635138669191,91.3215889464646,9.5
N1,1000389,link,,Box culvert,23.1571667,91.3224993,207.9999999999984
N1,1000390,link,,Km post missing,23.1554167,91.3232771,292.8500000000014
N1,1000391,bridge,B,DIMATOLI (1) BOX CULVERT,23.1527364949367,91.3243178772152,6.3
N1,1000392,link,,Road to Nangolhat (Z1048),23.1496941,91.3254993,269.00000000000546
N1,1000393,link,,Box culvert,23.1480274,91.3264993,99.00000000001796
N1,1000394,link,,Km post missing,23.1471663,91.3266938,388.2499999999993
N1,1000395,bridge,B,DIMATOLY (2) BOX CULVERT,23.1436667679334,91.3266680470308,3.5
N1,1000396,link,,Box culvert,23.1433886,91.326666,489.9499999999932
N1,1000397,bridge,B,JAGARNATHPUR BOX CULVERT,23.1389893200345,91.3263585348877,6.1
N1,1000398,link,,Km post missing,23.1382219,91.3263049,102.00000000000387
N1,1000399,link,,Box culvert,23.1374163,91.3264716,474.50000000000614
N1,1000400,bridge,B,JAGOT PUR BOX CULVERT,23.1332639685968,91.327546416481,3.0
N1,1000401,link,,Km post missing,23.1295827,91.3284993,69.99999999999318
N1,1000402,link,,Box culvert,23.1290827,91.3287216,461.749999999995
N1,1000403,bridge,A,HASO BOTHACH BOX CULVERT,23.1252363577777,91.3303863688888,6.5
N1,1000404,link,,Box culvert,23.1234993,91.3311382,254.99999999999545
N1,1000405,link,,Km post missing,23.1213327,91.3320549,197.749999999985
N1,1000406,bridge,B,FOKIR BAZAR SLAB CULVERT,23.1196973774193,91.3328165129032,4.5
N1,1000407,link,,Box culvert,23.1193049,91.3329993,27.999999999991587
N1,1000408,link,,"Ctg 127 km,Feni 16 km",23.1191382,91.3330827,423.35000000002765
N1,1000409,bridge,B,KAKKARA CULVERT,23.1158251554,91.335094485,5.3
N1,1000410,link,,Km post missing,23.1113611,91.3378052,75.00000000001705
N1,1000411,link,,Box culvert,23.1108056,91.3381386,423.9499999999907
N1,1000412,bridge,A,Chanara Box Culvert,23.1074284451388,91.3400495436111,6.1
N1,1000413,link,,Box culvert,23.1051111,91.3413608,204.99999999998408
N1,1000414,link,,Km post missing,23.1035,91.3422497,218.44999999999004
N1,1000415,bridge,B,CHANGARPULL(II) BOX CULVERT,23.1017563206521,91.343162998913,3.1
N1,1000416,link,,Box culvert,23.1005833,91.3437774,400.2499999999998
N1,1000417,bridge,B,ADONCORA,23.0973512527272,91.3454956309091,9.5
N1,1000418,link,,Box culvert,23.0961941,91.3461108,81.99999999999363
N1,1000419,link,,Km post missing,23.095583,91.3464441,319.44999999998913
N1,1000420,bridge,A,PODOYA BOX CULVERT,23.0930298369186,91.3478308386627,3.1
N1,1000421,link,,Box culvert,23.0901108,91.3494163,311.9999999999834
N1,1000422,link,,Km post missing,23.0876108,91.3508889,65.37500000001728
N1,1000423,bridge,B,FOEALTPARA BOX CULVERT,23.0870753710144,91.3512101492753,9.25
N1,1000424,link,,Box culvertt,23.0849719,91.3524722,375.2500000000225
N1,1000425,bridge,A,UTTOR KAIEATI CULVERT,23.0819909531309,91.3541811474383,3.5
N1,1000426,link,,Bridge start,23.0808049,91.3548611,16.999999999995907
N1,1000427,link,,Bridge end,23.0806938,91.3549444,193.00000000001205
N1,1000428,link,,Ctg 122 km,23.0792493,91.3558333,156.89999999997895
N1,1000429,bridge,B,KOKALI BOX CULVERT,23.0779647046997,91.3566005031331,14.2
N1,1000430,link,,Box culvert,23.0732493,91.3594167,234.00000000000887
N1,1000431,link,,Km post missing,23.0712493,91.3599722,117.94999999997913
N1,1000432,bridge,B,DUTHOSHA BOX CULVERT,23.070198184,91.3603022,6.1
N1,1000433,link,,Start of Feni road Division / Start of Feni road Division,23.0688604,91.3607222,611.0000000000184
N1,1000434,link,,Box Culvert,23.0636944,91.3616389,18.000000000000682
N1,1000435,link,,Ctg 103 km,23.0635278,91.3616389,229.99999999998977
N1,1000436,link,,Road to Karerhat (Z1031),23.0614722,91.3616667,81.99999999999363
N1,1000437,bridge,B,MOHAMMAD ALI MAZAR,23.0607473333333,91.3618624619047,4.0
N1,1000438,link,,Ctg 102 km,23.0538611,91.3637222,500.0
N1,1000439,link,,Z1031,23.0479441,91.3651389,520.9999999999866
N1,1000440,link,,Ctg 101 km,23.0449719,91.3653611,195.99999999999795
N1,1000441,link,,Box culvert,23.0427774,91.3654444,336.00000000001273
N1,1000442,link,,Rail Road Crossing,23.0398052,91.3656111,221.59999999999513
N1,1000443,bridge,A,FATAPUR BOX CULVERT,23.0379728055555,91.3656784724359,10.8
N1,1000444,link,,Km post missing,23.0360274,91.36575,735.0000000000136
N1,1000445,link,,Box culvert,23.029416,91.3656389,285.20000000000323
N1,1000446,bridge,A,DEBIPUR SLAB CULVERT,23.0269801170731,91.3655004839721,1.6
N1,1000447,link,,"Ctg 99 km,Feni 3 km",23.0269716,91.3655,239.99999999998067
N1,1000448,link,,Road to Biroli (Z1030),23.0248327,91.3655278,760.9999999999957
N1,1000449,link,,"Ctg 98 km,Feni 2 km",23.0193604,91.3697771,151.00000000001046
N1,1000450,link,,Box culvert,23.0185271,91.3708327,723.9999999999895
N1,1000451,link,,Box culvert,23.0140833,91.3759716,125.0
N1,1000452,link,,Km post missing,23.0132778,91.3769438,142.30000000000587
N1,1000453,bridge,A,CHARIPUR CULVERT.,23.0124048410423,91.3779796149837,3.4
N1,1000454,link,,Intersection with N104 / Km post missing,23.0095556,91.3813604,1407.0000000000107
N1,1000455,sourcesink,,SoSi6,23.0018889,91.3920552,1.0
N1,1000456,intersection,,,23.0018889,91.3920552,20.0
N1,1000457,link,,Ctg 95 km,23.0018889,91.3920552,479.2499999999791
N1,1000458,bridge,A,RAMPUR BOX CULVERT,22.999248756,91.3957752,1.5
N1,1000459,link,,Km post missing,22.9963886,91.3998052,85.00000000000796
N1,1000460,link,,Bridge start,22.9961941,91.4005,22.999999999996135
N1,1000461,link,,Bridge end,22.9960552,91.4006667,215.30000000001337
N1,1000462,bridge,A,RAMPUR BRIDGE,22.9947280792802,91.4022894900763,23.4
N1,1000463,bridge,A,Rampur Bridge(R),22.9945936133042,91.4024539137404,22.15
N1,1000464,bridge,A,.,22.9927169359869,91.4047486961832,1.9
N1,1000465,link,,"Ctg 93 km,Lalpole 1 km",22.9906941,91.4072222,447.9999999999791
N1,1000466,link,,Road to Feni Town (Z1034),22.9877774,91.41,296.0000000000207
N1,1000467,link,,Road to Sonagazi (Z1034),22.9858886,91.4120556,256.0000000000002
N1,1000468,link,,Ctg 91 km,22.9842219,91.4137222,1050.9999999999877
N1,1000469,link,,Ctg 91 km,22.9774438,91.4205827,1000.0
N1,1000470,link,,Km post missing,22.9711382,91.4273882,1000.0
N1,1000471,link,,Km post missing,22.9663333,91.4356108,780.0000000000011
N1,1000472,link,,Bridge start,22.9624167,91.4416941,109.00000000000887
N1,1000473,link,,Bridge end,22.9618056,91.4424997,12.564999999995052
N1,1000474,bridge,C,Lemua Bridge(L),22.9614487369369,91.4429962027027,98.87
N1,1000475,link,,Km post missing,22.9611667,91.4433886,1042.5650000000246
N1,1000476,link,,Ctg 87 km,22.9561389,91.4517778,1000.0
N1,1000477,link,,Km post missing,22.9514444,91.4600278,1012.0000000000005
N1,1000478,link,,"Ctg 85 km,Bairyahat 10 km",22.9479997,91.4689993,737.9999999999995
N1,1000479,link,,Road to Mounshirhat (Z1081),22.9483608,91.4761382,262.00000000000045
N1,1000480,link,,Km post missing,22.9484997,91.4786938,83.2499999999925
N1,1000481,bridge,A,FAZAILPUR BOXCULVERT,22.9486038666666,91.4794993833333,1.5
N1,1000482,link,,Ctg 83 km,22.9497497,91.4883608,1000.0
N1,1000483,link,,Km post missing,22.9497774,91.4980274,287.9999999999825
N1,1000484,link,,Bridge start,22.9496663,91.5007778,39.38999999999737
N1,1000485,bridge,B,MUHURI BRIDGE,22.9496126090047,91.502066899526,191.5
N1,1000486,link,,Bridge end,22.949583,91.5027778,487.3900000000049
N1,1000487,link,,Ctg 81 kkm,22.9482774,91.50725,618.9999999999998
N1,1000488,link,,Road to Chhagalnaiya (Z1032),22.9439441,91.5108611,381.0000000000002
N1,1000489,link,,Km post missing,22.940833,91.5124444,1000.0
N1,1000490,link,,Km post missing,22.9329716,91.5172216,1000.0
N1,1000491,link,,Km post missing,22.9248882,91.5213327,1000.0
N1,1000492,link,,Km post missing,22.9167216,91.5253882,108.78500000001168
N1,1000493,bridge,A,DumGhat Bridge(L),22.9149647061403,91.5262895350877,222.43
N1,1000494,link,,Bridge start,22.9156667,91.5259438,30.785000000008722
N1,1000495,link,,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,22.9138056,91.5268604,496.9499999999982
N1,1000496,bridge,A,BUMGAT BOXCULVERT,22.9097128884012,91.5289285034482,6.1
N1,1000497,link,,Km post missing,22.9085833,91.5294993,463.99999999999864
N1,1000498,link,,Box culvert,22.9046667,91.5314438,50.50000000002797
N1,1000499,bridge,A,BOROYAR PARA SLUB CULVERT,22.9042462955223,91.5316297776119,3.0
N1,1000500,link,,Km post missing,22.9003333,91.5333608,82.99999999999841
N1,1000501,link,,End of Bituminous Pavment,22.8994441,91.5336108,637.0000000000005
N1,1000502,link,,Road to Karerhat (R151),22.8939997,91.5346941,112.99999999999955
N1,1000503,link,,Start of Bituminious Pavement,22.8929719,91.5350274,104.00000000001342
N1,1000504,link,,Box culvert,22.8921663,91.5353052,61.499999999995225
N1,1000505,bridge,A,BAROYARHAT BOX CULVERT,22.8916386,91.5354719,3.0
N1,1000506,link,,Km post missing,22.8916386,91.5354719,998.500000000007
N1,1000507,link,,Km post missing / Box culvert,22.8829993,91.5381663,914.999999999992
N1,1000508,link,,Box culvert,22.875166,91.5407219,52.8500000000065
N1,1000509,bridge,A,UTTOR SONAPAR BOX CULVERT,22.8746986941176,91.5408836647058,4.3
N1,1000510,link,,Km post missing,22.8744438,91.5409719,162.00000000000614
N1,1000511,link,,Box culvert,22.8731382,91.5414441,48.00000000000182
N1,1000512,bridge,A,CHAIRMEN BARI BOX CULVERT,22.872722034892,91.5415958766187,2.0
N1,1000513,link,,Box culvert,22.868416,91.5431663,43.24999999997203
N1,1000514,bridge,A,MADDAM SONAPAR(1) BOX CULVERT,22.8680563702127,91.5432963340425,1.5
N1,1000515,link,,Km post missing,22.8661111,91.5439997,575.9999999999934
N1,1000516,link,,Box culvert,22.86111772310757,91.54512584501992,12.850000000014461
N1,1000517,bridge,A,DHARBAR TILA CULVERT,22.8609876872509,91.5451551717131,4.3
N1,1000518,link,,Box culvert,22.8595833,91.5454719,10.99999999999568
N1,1000519,bridge,A,MADDUM SONAPHAR-3,22.8594847882591,91.5454799987854,2.0
N1,1000520,link,,Km post missing,22.8575556,91.5456386,158.25000000000955
N1,1000521,bridge,A,MAMAFOUN ASTANA CULVERT,22.8560565672727,91.5457188709091,1.5
N1,1000522,link,,Box culvert,22.856,91.5457219,101.24999999999318
N1,1000523,bridge,A,MAMAFAKIR ASTANA SLAB CULVERT,22.8551475327433,91.5458221849557,1.5
N1,1000524,link,,Box culvert,22.8550556,91.545833,721.99999999998
N1,1000525,link,,Km post missing,22.8486663,91.5463608,1.7499999999870397
N1,1000526,bridge,A,MASTANNAGOR BONCUL(1),22.8486172764705,91.5463706117647,8.5
N1,1000527,link,,Bridge start,22.8485274,91.5463886,10.000000000019327
N1,1000528,link,,Bridge end,22.8484441,91.5464163,358.49999999999227
N1,1000529,bridge,A,MUSTAU NOGAR(2),22.8453914894736,91.5474689210526,3.0
N1,1000530,link,,Box culvert,22.8452219,91.5475274,214.24999999999272
N1,1000531,bridge,A,MASTARI HAGOR 3 CULVERT,22.8434551375,91.54814955625,1.5
N1,1000532,link,,Box culvert,22.8432497,91.5482219,247.50000000000227
N1,1000533,bridge,A,MUSTAN NAGAR -4,22.8410943334277,91.5488096951841,3.0
N1,1000534,link,,Km post missing,22.8401941,91.5490552,313.99999999999295
N1,1000535,link,,Pipe culvert,22.8372497,91.5492497,525.5000000000223
N1,1000536,bridge,A,RAIPUR BOX CUL-1,22.8327467692419,91.5501035014577,3.0
N1,1000537,link,,Km post missing,22.8313882,91.5503611,47.75000000000773
N1,1000538,bridge,A,RAIPUR (2) BOX CULVERT,22.8309613422018,91.5505028545871,4.5
N1,1000539,bridge,C,PURPU DURGAPURE BOX CUL,22.8243706577981,91.5526915454128,12.4
N1,1000540,link,,Box culvert,22.8239438,91.5528333,127.9999999999859
N1,1000541,link,,Km post missing,22.8228049,91.5531389,1000.0
N1,1000542,link,,Km post missing,22.8141389,91.5555833,279.2500000000189
N1,1000543,bridge,B,MUCHIPOOL CULVERT,22.811563437647,91.5562562129411,9.5
N1,1000544,link,,Box culvert,22.8110556,91.5563889,406.0000000000059
N1,1000545,link,,Box culvert,22.808,91.5579167,252.00000000000955
N1,1000546,link,,Box culvert,22.8059722,91.5589167,1.999999999981128
N1,1000547,link,,Km post missing,22.8059444,91.5589167,155.00000000000114
N1,1000548,link,,Box culvert,22.8045833,91.5591111,844.9999999999989
N1,1000549,link,,Km post missing,22.7974719,91.5613611,397.75000000000205
N1,1000550,bridge,A,MIRSARAI BOX CUL,22.7941813523326,91.5629612622718,4.5
N1,1000551,link,,Box Culvert,22.7934163,91.5633333,472.0000000000084
N1,1000552,link,,Box culvert,22.7896108,91.5654444,34.99999999999659
N1,1000553,link,,Km post missing,22.7893608,91.5655833,875.4000000000133
N1,1000554,bridge,B,MIRAISORI BRIDGE,22.7821968918511,91.5691025661971,23.2
N1,1000555,link,,Bridge start,22.7813327,91.5695271,6.000000000000227
N1,1000556,link,,Km post missing,22.7812216,91.5695827,15.00000000001478
N1,1000557,link,,Bridge end,22.7811382,91.5696382,485.99999999999
N1,1000558,link,,Road to Narayanhat (Z1021),22.7771104,91.5713327,358.0000000000041
N1,1000559,bridge,A,Mirsorai(2) box culvert,22.774197092,91.5728737519999,6.0
N1,1000560,link,,Box culvert,22.7732771,91.5733604,24.00000000000091
N1,1000561,link,,Km post missing,22.7730271,91.5734716,350.1500000000135
N1,1000562,bridge,A,IANAINIPOL BOX CULVERT.,22.770251666098,91.5750905211087,9.7
N1,1000563,link,,Box culvert,22.7693604,91.5756104,2.0000000000095497
N1,1000564,link,,Box culvert,22.7661944,91.5779993,528.9999999999964
N1,1000565,link,,Km post missing,22.7654722,91.5785549,330.99999999998886
N1,1000566,bridge,A,BOKIMTOLA BOX CULVERT,22.7630626913907,91.5804538821192,4.0
N1,1000567,link,,Box culvert,22.7621944,91.5811382,546.999999999997
N1,1000568,link,,Km post missing,22.7585278,91.5845274,684.5500000000015
N1,1000569,bridge,A,VARTAKA BOX CULVERT,22.7535653245121,91.5886004236585,12.9
N1,1000570,link,,Bridge start,22.7526389,91.5893608,23.000000000024556
N1,1000571,link,,Bridge end,22.7525,91.5894719,156.99999999998226
N1,1000572,link,,Km post missing,22.7513333,91.5903608,93.50000000000591
N1,1000573,bridge,A,VARTAGIA BOX CULVERT,22.7506393495689,91.5908840370689,3.0
N1,1000574,link,,Box culvert,22.7496386,91.5916386,642.9500000000132
N1,1000575,bridge,B,BOTHAGIA (-3) BOX CULVERT,22.7445136523437,91.5943998915364,8.1
N1,1000576,link,,Km post missing,22.7435552,91.5949163,32.00000000001069
N1,1000577,link,,Box culvert,22.7433052,91.5950274,967.9999999999893
N1,1000578,link,,Km post missing,22.7349997,91.5979441,12.000000000000455
N1,1000579,link,,Box culvert,22.7349163,91.5979719,987.9999999999995
N1,1000580,link,,Km post missing,22.7263882,91.6007778,385.5000000000075
N1,1000581,bridge,A,NIAZAMPUR BOX CULVERT,22.723316755473,91.6024331404452,3.0
N1,1000582,link,,Box culvert,22.7221104,91.6030833,460.9999999999843
N1,1000583,link,,Km post missing,22.7185549,91.6053056,93.50000000000591
N1,1000584,bridge,A,MIRJAPUR BOX CULVERT,22.7178243865384,91.6057623307692,3.0
N1,1000585,bridge,A,MIRZAPUR (2) BOX CULVERT,22.7172707342307,91.6061084846153,3.0
N1,1000586,link,,Box culvert,22.7165556,91.6065556,74.99999999998863
N1,1000587,link,,Box culvert,22.716,91.6069167,215.0000000000034
N1,1000588,link,,"Ctg 52 km,Sitakhada 12 km",22.7143889,91.6079444,57.40000000000123
N1,1000589,bridge,C,ISAMATI BOX CULVERT,22.7138727382812,91.6082352218749,19.2
N1,1000590,link,,Box culvert,22.7124167,91.6090556,606.9999999999993
N1,1000591,link,,Box Culvert,22.7076111,91.6118056,137.00000000000045
N1,1000592,link,,Km post missing,22.7065556,91.6123611,67.99999999998363
N1,1000593,link,,Box culvert,22.706,91.6126944,342.00000000001296
N1,1000594,link,,Box culvert,22.7033056,91.6142222,174.39999999999145
N1,1000595,bridge,A,DUKHIN UTHPAR BOX CULVERT,22.701816503937,91.6149734608923,19.2
N1,1000596,link,,Box culvert,22.7002222,91.6157778,219.99999999999886
N1,1000597,link,,"Ctg 50 km,Sitakanda 10 km",22.6984997,91.616666,783.9999999999918
N1,1000598,link,,Box culvert,22.6919719,91.6198604,97.89999999998145
N1,1000599,bridge,A,VANGGARPOL BOX CULVERT,22.6912517148148,91.6201690574074,4.2
N1,1000600,link,,Km post missing,22.6904163,91.6205271,98.00000000001319
N1,1000601,link,,Box culvert,22.689583,91.6208327,326.39999999997826
N1,1000602,bridge,A,BORO KAMALDA BOX CULVERT,22.6868697647058,91.6220385823529,3.2
N1,1000603,link,,Box culvert,22.685083,91.6228327,317.0000000000073
N1,1000604,link,,"Ctg 48 km,Sitakanda 8 km",22.6825549,91.6241938,663.0000000000109
N1,1000605,bridge,A,TARAT BOX CULVERT,22.6769772991044,91.6268169453731,6.0
N1,1000606,link,,Box culvert,22.6769438,91.6268327,230.99999999999454
N1,1000607,link,,Box culvert,22.6751382,91.6274438,99.00000000001796
N1,1000608,link,,Km post missing,22.6743049,91.6277493,120.00000000000455
N1,1000609,link,,Road to Haidchokia (Z1086),22.6733049,91.6280827,131.00000000000023
N1,1000610,link,,Box culvert,22.6722493,91.6285271,262.49999999998863
N1,1000611,bridge,A,Tarial Bazar Culvert,22.6699594391304,91.6293531695652,3.0
N1,1000612,link,,Box culvert,22.6678604,91.6301104,259.50000000000273
